date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210929,613.55,623.35,609.3,618.9,9087231
20210930,624.05,626.85,610.1,614.35,10297724
20211001,610.85,619.8,606.55,618.45,5764893
20211004,618.5,637.0,602.75,631.7,46363135
20211005,632.2,656.0,625.65,655.25,15635516
20211006,660.85,663.35,631.6,646.0,16111331
20211007,647.1,651.85,630.15,647.95,11233197
20211008,633.6,640.0,630.1,631.0,8047822
20211011,639.1,647.25,637.0,641.55,6872039
20211012,637.55,643.2,633.1,638.65,4941173
20211013,638.65,640.85,614.65,632.85,7485931
20211014,638.0,650.0,635.2,640.45,10229151
20211015,643.5,647.9,637.5,645.45,6738211
20211018,646.8,647.65,637.7,639.25,5036469
20211019,641.0,643.0,634.75,643.0,5663700
20211020,639.6,644.7,633.5,643.7,5596533
20211021,639.1,644.25,630.0,633.3,4564211
20211022,631.6,640.45,630.3,634.5,3649871
20211025,638.85,655.8,631.65,655.05,9388919
20211026,655.45,665.7,649.3,650.8,8827620
20211027,646.5,649.9,637.55,638.4,6329974
20211028,637.75,642.0,622.35,641.25,8120289
20211029,640.05,643.0,628.4,636.1,4389229
20211101,637.3,643.25,633.0,641.9,3588096
20211102,643.0,646.3,628.55,630.2,5466752
20211103,627.05,627.95,615.45,619.75,5031666
20211105,612.9,626.75,605.2,626.25,4546613
20211108,633.05,636.5,628.35,631.7,4990315
20211109,632.35,637.95,629.3,636.4,4360738
20211110,638.05,642.5,627.0,629.8,5304044
20211111,631.0,636.25,623.25,634.5,5634062
20211112,633.35,637.4,611.4,619.2,7937449
20211115,617.75,629.4,614.45,621.55,3980589
20211116,625.15,629.45,617.0,621.35,3811216
20211117,621.0,626.7,618.55,619.5,4420826
20211118,618.05,621.95,610.25,614.1,4663819
20211119,617.8,618.3,590.0,590.5,8017558
20211122,589.75,593.05,572.25,581.0,12336825
20211123,578.45,603.0,570.0,601.95,12190002
20211124,604.35,605.0,586.2,597.3,5423150
20211125,599.25,602.45,587.15,590.9,3083417
20211126,578.5,578.5,555.0,555.15,9200003
20211129,567.05,579.0,559.4,573.25,7682058
20211130,565.0,573.25,557.0,566.1,10573950
20211201,573.35,582.0,568.0,569.95,6577141
20211202,572.0,583.7,567.2,582.0,10193220
20211203,584.0,584.45,573.0,576.55,5525522
20211206,581.0,582.0,568.6,575.55,3715475
20211207,575.95,591.2,571.0,589.55,7751532
20211208,591.0,595.15,569.0,574.95,8777660
20211209,576.75,580.3,570.0,578.35,4300435
20211210,578.6,579.45,570.05,572.1,2667972
20211213,574.0,577.85,536.6,539.15,8615617
20211214,538.5,557.95,503.15,550.85,9993779
20211215,551.0,561.9,547.0,561.1,4992591
20211216,564.5,579.65,561.95,573.0,7112994
20211217,573.0,575.0,563.05,573.2,4598269
20211220,567.25,569.0,555.45,567.55,3787017
20211221,569.55,576.3,567.7,575.0,3338615
20211222,574.95,582.2,570.55,579.7,5356633
20211223,583.0,583.0,571.15,579.1,3636008
20211224,579.1,579.75,564.15,572.05,2327282
20211227,573.0,582.5,571.4,582.0,3257973
20211228,582.4,599.1,581.25,596.2,5294643
20211229,596.65,600.0,586.3,592.0,4514915
20211230,592.0,601.6,589.1,599.0,3427321
20220103,599.9,614.35,598.8,610.95,3162368
20220104,610.9,617.0,605.55,613.5,2374396
20220105,612.15,616.2,582.8,590.3,4251711
20220106,588.25,605.25,580.6,601.6,6597850
20220110,604.05,609.55,595.1,602.0,5045398
20220111,602.2,615.9,597.2,613.6,5415013
20220112,615.95,630.6,609.25,627.7,7173233
20220113,625.65,627.3,596.2,603.3,10209364
20220114,602.4,611.0,580.5,605.5,11067228
20220117,605.0,614.0,578.05,592.55,10479477
20220118,592.65,598.7,525.1,544.8,28061547
20220119,542.1,575.4,523.1,566.9,19043865
20220120,569.0,581.0,552.3,561.7,10198569
20220121,557.4,579.2,553.0,564.8,12076647
20220124,564.1,566.8,523.95,546.9,16363655
20220125,546.45,556.0,522.7,548.4,15167418
20220126,548.0,550.5,525.55,532.75,18079522
20220127,529.95,578.0,526.1,563.2,16896068
20220128,568.85,574.85,556.1,566.5,11502462
20220131,568.0,579.9,566.25,576.95,7018604
20220201,577.0,583.9,570.05,574.15,7303417
20220202,574.35,580.25,568.9,575.7,4807013
20220203,574.95,575.25,562.7,569.0,4482161
