date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2022-12-23,137.49,138.26,136.81,137.94,22816280
2022-12-26,138.34,141.0,138.0,140.95,49323760
2022-12-27,141.31,142.0,139.6,139.9,41507480
2022-12-28,139.79,140.4,138.6,139.51,27937090
2022-12-29,139.5,141.65,139.22,140.96,32029570
2022-12-30,140.84,141.48,140.13,141.15,28072880
2023-01-03,141.6,143.25,141.56,141.78,21027110
2023-01-04,141.84,142.28,140.75,141.43,17094250
2023-01-05,141.6,141.84,140.54,141.27,17236330
2023-01-06,141.35,141.62,140.9,141.4,10647380
2023-01-09,141.84,142.99,141.65,142.4,31314900
2023-01-10,142.11,142.85,141.31,142.81,23691190
2023-01-11,142.97,149.98,142.87,149.96,123046960
2023-01-12,150.05,150.79,148.39,149.3,46557290
2023-01-13,149.57,153.28,147.71,151.69,88460580
2023-01-16,152.85,154.0,151.88,153.71,51527810
2023-01-17,153.97,154.31,150.01,150.45,84226560
2023-01-18,150.4,153.0,149.41,151.47,67364580
2023-01-19,151.2,152.85,148.56,149.34,66640910
2023-01-20,149.7,151.4,148.64,151.38,44165570
2023-01-23,151.9,154.1,151.01,153.5,55100140
2023-01-24,153.94,155.58,152.28,152.66,78662030
2023-01-25,152.45,153.6,151.5,152.81,43317800
2023-01-26,153.32,154.3,151.73,152.4,45375340
2023-01-27,152.4,153.48,151.69,153.2,34069080
2023-01-30,153.5,153.88,152.21,153.38,31014210
2023-01-31,153.51,158.18,153.3,158.07,77840320
2023-02-01,158.2,159.6,156.5,158.29,66229060
2023-02-02,158.39,160.29,157.37,159.45,53822290
2023-02-03,159.09,162.32,157.88,161.26,63595690
2023-02-06,161.71,167.17,161.01,167.09,88885050
2023-02-07,167.3,168.7,163.4,165.39,92561690
2023-02-08,165.1,166.35,162.7,164.15,58565870
2023-02-09,164.35,167.47,161.27,165.31,107000260
2023-02-10,165.0,166.49,164.5,165.52,40772540
2023-02-13,165.21,166.88,164.17,164.32,36134650
2023-02-14,164.3,164.38,161.64,161.86,58676770
2023-02-15,160.93,161.12,153.83,156.25,113600860
