date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220324,3202.0,4100.0,3200.0,3457.5,575283
20220325,3611.0,3780.0,3286.5,3338.0,238079
20220328,3414.5,3490.0,3330.0,3337.5,122271
20220329,3351.0,3669.0,3330.0,3405.5,270307
20220330,3600.5,3855.0,3450.0,3855.0,206118
20220331,3920.0,4272.0,3884.0,4155.0,315835
20220401,4185.0,4429.0,4155.0,4220.0,259172
20220404,4370.0,4395.0,4201.0,4273.5,141116
20220405,4299.5,4300.0,3901.0,4098.0,121289
20220406,4087.0,4195.0,3950.0,4120.0,102927
20220407,4120.5,4250.0,4120.0,4247.0,96710
20220408,4251.0,4422.0,4222.0,4335.0,209714
20220411,4367.0,4405.0,4250.0,4310.0,95052
20220412,4316.5,4420.0,4251.5,4297.5,176142
20220413,4299.0,4340.0,4216.0,4256.5,65483
20220414,4256.5,4262.5,3980.0,4017.0,127874
20220415,4020.0,4145.0,3902.0,4070.5,89798
20220418,4109.0,4156.5,3963.0,4000.0,84321
20220419,4000.0,4038.5,3850.0,4038.0,136758
20220420,4054.0,4300.0,3962.5,4300.0,95466
20220421,4241.0,4273.5,4055.5,4197.5,160577
20220422,4163.0,4330.0,4137.0,4170.0,357421
20220425,4163.0,4318.5,4075.0,4299.5,94345
20220426,4335.5,4460.0,4332.0,4460.0,159269
20220427,4470.5,4761.0,4450.5,4720.0,234941
20220428,4760.0,4939.0,4443.0,4566.5,296331
20220429,4580.5,4700.0,4355.0,4592.5,257475
20220504,4611.0,4796.5,4506.0,4651.0,142302
20220505,4681.0,4792.0,4670.0,4741.0,81292
20220506,4770.0,4784.5,4662.5,4750.0,58612
20220511,4759.0,4826.0,4680.0,4805.0,95713
20220512,4770.5,4898.0,4690.0,4720.0,129648
20220513,4740.0,4790.0,4608.5,4637.0,64815
20220516,4660.0,4825.0,4651.0,4790.5,74639
20220517,4846.0,4875.0,4790.5,4828.5,63640
20220518,4840.5,4923.5,4833.0,4890.0,70638
20220519,4895.0,4904.5,4792.0,4885.0,101134
20220520,4883.5,4884.0,4610.0,4620.0,85233
20220523,4658.5,4686.5,4412.0,4475.5,76594
20220524,4462.5,4474.0,4259.0,4350.0,84749
20220525,4349.0,4576.0,4348.0,4576.0,65082
20220526,4579.0,4690.0,4550.0,4610.0,92338
20220527,4610.0,4632.0,4470.0,4520.0,63091
20220530,4522.0,4622.0,4364.0,4622.0,78455
20220531,4605.0,4690.5,4515.5,4640.0,104875
20220601,4637.5,4637.5,4512.5,4586.5,65806
20220602,4565.0,4575.0,4380.0,4448.0,63262
20220603,4451.0,4452.0,4261.0,4382.0,91790
20220606,4362.0,4374.5,4200.5,4223.5,94818
20220607,4223.5,4463.0,4120.0,4420.0,199361
20220608,4430.0,4488.0,4280.5,4338.0,123772
20220609,4323.0,4324.5,4219.0,4300.0,75202
20220610,4298.0,4331.0,4185.0,4241.0,103710
20220614,4210.0,4237.5,4160.0,4200.0,58784
20220615,4197.5,4300.0,4150.0,4257.0,132469
20220616,4298.5,4399.5,4261.5,4393.0,126608
20220617,4383.0,4399.5,4295.0,4319.0,72114
20220620,4310.0,4370.0,4287.5,4370.0,66105
20220621,4360.0,4365.0,4250.0,4365.0,83015
20220622,4355.0,4474.0,4275.0,4458.0,174144
20220623,4460.0,4469.0,4315.0,4405.0,145039
20220624,4399.5,4420.0,4247.0,4359.0,130128
20220627,4345.0,4360.0,4294.0,4360.0,57987
20220628,4347.5,4360.0,4297.0,4327.0,105275
20220629,4326.0,4359.0,4271.0,4316.0,69040
20220630,4302.0,4347.5,4192.5,4238.0,176948
20220701,4251.0,4312.0,4155.0,4155.0,74895
20220704,4225.0,4275.0,4155.0,4198.0,77029
20220705,4199.5,4314.0,4172.5,4314.0,95055
20220706,4300.0,4360.0,4280.0,4306.0,109281
20220707,4312.5,4458.0,4300.5,4420.0,206506
20220708,4420.0,4448.0,4359.0,4439.0,75406
20220711,4427.0,4429.5,4282.5,4385.0,66586
20220712,4315.0,4369.5,4250.0,4300.0,78231
20220713,4311.5,4328.0,4250.0,4255.5,83849
20220714,4270.5,4285.5,4182.5,4228.0,69013
20220715,4230.0,4380.0,4200.0,4380.0,104709
20220718,4378.5,4425.0,4308.0,4382.0,100268
20220719,4383.0,4394.5,4225.0,4355.0,105785
20220720,4351.0,4370.5,4271.5,4315.0,56003
20220721,4333.5,4333.5,4234.5,4251.0,49505
20220722,4248.5,4345.0,4240.5,4341.0,75012
20220725,4342.5,4390.0,4317.0,4345.0,61994
20220726,4355.0,4520.0,4351.0,4512.0,156672
20220727,4521.5,4638.0,4521.0,4630.0,166429
20220728,4698.0,4782.0,4630.0,4765.5,372654
20220729,4771.0,4889.0,4716.0,4889.0,251989
20220801,4881.0,4881.0,4765.5,4800.0,251631
20220802,4796.0,4885.0,4720.0,4813.0,209687
20220803,4813.0,4948.0,4808.5,4910.0,259468
20220804,4910.0,4975.0,4856.5,4883.0,329501
20220805,4860.5,4880.0,4738.0,4799.5,245088
20220808,4855.5,4948.5,4835.0,4880.0,120183
20220809,4890.0,5059.0,4852.5,5032.5,294820
20220810,5036.0,5088.5,5000.5,5024.0,119764
20220811,5015.0,5069.0,4950.0,5002.5,88843
20220812,5004.0,5139.5,4977.5,5134.0,98943
20220815,5145.0,5186.5,5063.0,5159.5,133346
20220816,5160.0,5177.0,5102.0,5177.0,78902
20220817,5162.5,5300.0,5151.0,5270.0,196192
20220818,5275.0,5354.0,5250.0,5350.0,125583
20220819,5359.5,5359.5,5174.0,5245.0,387281
20220822,5243.0,5334.5,5196.0,5302.0,154022
20220823,5302.0,5331.0,5254.0,5319.0,120641
20220824,5317.0,5393.0,5281.0,5393.0,145640
20220825,5384.0,5450.0,5382.5,5440.0,123671
20220826,5430.0,5469.0,5382.5,5459.5,75001
20220829,5438.5,5459.0,5418.0,5450.0,68008
20220830,5449.0,5450.0,5420.5,5450.0,70808
20220831,5441.5,5509.0,5350.0,5490.5,160940
20220901,5478.0,5490.0,5392.0,5399.0,96097
20220902,5439.5,5485.5,5406.5,5485.5,68246
20220905,5485.5,5600.0,5451.0,5600.0,87261
20220906,5593.0,5597.5,5510.0,5510.0,146777
20220907,5503.0,5544.5,5455.5,5490.0,86538
20220908,5480.0,5490.0,5433.0,5433.0,94662
20220909,5435.0,5499.0,5420.5,5499.0,59268
20220912,5494.5,5630.5,5464.0,5575.0,122114
20220913,5578.0,5629.0,5545.5,5594.0,106566
20220914,5575.5,5593.0,5457.5,5558.0,133189
20220915,5558.0,5570.0,5480.0,5555.5,142117
20220916,5541.0,5620.0,5527.5,5582.0,100479
20220919,5549.0,5570.0,5480.0,5505.0,72840
20220920,5515.0,5515.0,5101.0,5222.5,473697
20220921,4892.5,5100.0,4850.0,4904.5,316196
20220922,4907.5,5085.0,4907.5,5015.0,185639
20220923,5020.0,5055.0,4700.0,4889.0,270940
20220926,4815.0,4866.0,4380.0,4474.0,335384
20220927,4519.0,4650.0,4306.5,4481.5,205876
20220928,4465.5,4780.0,4400.0,4750.0,170181
20220929,4732.0,4732.5,4421.0,4537.5,181314
20220930,4521.0,4745.0,4355.0,4722.0,222311
20221003,4740.0,5030.0,4633.0,5008.0,265789
20221004,4999.0,5019.5,4843.0,4906.5,158778
20221005,4900.0,4907.0,4740.0,4784.5,235135
20221006,4802.0,4846.5,4711.0,4719.5,107996
20221007,4719.0,4719.0,4530.0,4546.0,118469
20221010,4393.0,4690.0,4352.0,4645.0,165985
20221011,4690.0,4849.0,4668.5,4838.0,173253
20221012,4866.5,4910.0,4710.0,4772.0,132535
20221013,4800.0,4804.0,4731.0,4772.5,82993
20221014,4780.0,4845.0,4760.5,4810.0,93428
20221017,4848.0,5064.5,4818.5,5060.5,199643
20221018,5067.0,5124.5,4890.0,4918.5,156334
20221019,4891.0,4999.0,4820.0,4961.0,212577
20221020,4977.0,5058.5,4961.5,5011.5,114379
20221021,5015.0,5188.0,4971.0,5164.0,132984
20221024,5177.0,5256.0,5121.0,5196.5,107273
20221025,5204.5,5350.0,5167.0,5315.0,153740
20221026,5330.0,5369.5,5130.0,5270.0,160025
20221027,5300.0,5320.0,5182.5,5247.0,198189
20221028,5235.0,5291.5,5180.0,5269.0,132419
20221031,5280.0,5302.0,5208.0,5237.0,92502
20221101,5253.0,5265.0,5190.0,5249.5,75142
20221102,5239.5,5270.0,5030.0,5170.0,87739
20221103,5164.0,5196.0,5100.0,5183.0,90053
